date,area_name,population,water_supplied_liters,water_consumed_liters,temperature_c,rainfall_mm,humidity_percent,complaints_count,leak_reports,supply_status
2025-11-27,Alagesan Road,20135,192474,322271,24.3,43.7,45.4,29,8,Low Pressure
2025-11-27,Nehru Nagar,6414,310379,147150,22.2,93.9,85.4,14,7,Delayed
2025-11-27,Sowripalayam,7743,163069,195484,27.0,68.7,62.0,16,0,Low Pressure
2025-11-27,Avarampalayam,18213,94483,226968,34.9,50.5,49.8,25,11,No Supply
2025-11-27,Chokkampudur,5999,259631,148718,35.1,106.8,82.6,17,4,Delayed
2025-11-27,Marudhamalai Road,18858,98782,209464,24.0,66.0,72.2,19,5,Normal
2025-11-27,Thirumalayampalayam,15501,161504,234947,22.5,120.8,71.7,13,1,No Supply
2025-11-28,Gandhipuram,11007,172879,319750,27.5,85.9,48.3,21,7,Low Pressure
2025-11-28,RS Puram,17672,205126,125787,23.9,102.6,63.2,20,6,Low Pressure
2025-11-28,Saibaba Colony,6795,131744,232328,38.5,13.0,47.8,27,5,Normal
2025-11-28,Peelamedu,10240,182385,157447,24.8,114.7,82.6,2,7,No Supply
2025-11-28,Ukkadam,6738,153227,135806,27.5,49.9,69.5,29,6,No Supply
2025-11-28,Singanallur,21641,297649,221219,38.7,80.8,56.2,2,5,Low Pressure
2025-11-28,Ganapathy,5690,312469,136245,34.5,58.3,67.9,10,1,No Supply
2025-11-28,Saravanampatti,7329,277654,258738,22.3,15.9,82.4,5,6,Normal
2025-11-28,Kalapatti,23517,332180,117656,22.1,89.4,62.2,9,8,Normal
2025-11-28,Thudiyalur,14755,149554,277818,34.3,54.6,92.4,15,7,Low Pressure
2025-11-28,Koundampalayam,13205,338256,115458,22.6,4.9,69.8,27,10,Low Pressure
2025-11-28,Vadavalli,3569,225947,208626,24.6,50.3,65.5,9,5,Delayed
2025-11-28,Race Course,11497,171092,169378,33.6,131.4,71.6,27,7,No Supply
2025-11-28,Town Hall,24176,125319,94678,31.1,133.0,69.2,11,6,No Supply
2025-11-28,Sidhapudur,5321,323827,328048,26.9,58.5,72.9,32,8,Low Pressure
2025-11-28,Avinashi Road,14083,148392,229877,21.8,60.5,88.5,23,10,Low Pressure
2025-11-28,Ondipudur,20857,165789,249842,30.7,121.1,73.6,23,7,Delayed
2025-11-28,Hope College,5274,303843,209894,37.7,88.5,84.3,28,11,Normal
2025-11-28,Chinniyampalayam,20306,130539,312698,34.9,0.6,80.8,34,11,Normal
2025-11-28,Neelikonampalayam,5312,181749,92346,38.1,19.2,93.8,3,7,Normal
2025-11-28,Podanur,9651,95450,142715,23.1,125.1,94.7,13,5,Delayed
2025-11-28,Kuniyamuthur,19138,333833,255490,26.0,30.5,91.3,33,6,Low Pressure
2025-11-28,Sundarapuram,4254,169604,85821,37.2,81.9,50.6,24,7,No Supply
2025-11-28,Perur,23433,160188,272800,22.1,71.6,45.5,33,3,No Supply
2025-11-28,Madukkarai,22080,264842,267107,25.3,66.9,52.5,24,6,Normal
2025-11-28,Kurichi,9494,130162,170208,31.2,68.4,88.7,30,11,Low Pressure
2025-11-28,Kuniamuthur,7066,209660,215662,28.8,85.4,55.8,17,8,Delayed
2025-11-28,Malumichampatti,19272,181581,238099,30.8,126.8,56.3,28,8,Normal
2025-11-28,Selvapuram,4585,225751,103150,26.5,8.6,72.0,30,9,Delayed
2025-11-28,Vellalore,20459,343195,321844,24.9,44.5,82.4,19,8,Normal
2025-11-28,Chettipalayam,11998,226042,232941,22.4,133.3,59.6,12,2,Normal
2025-11-28,Irugur,7900,243512,135246,28.8,0.5,82.2,24,0,No Supply
2025-11-28,Sulur,22711,107530,138512,28.7,115.5,92.7,14,7,Delayed
2025-11-28,Nallampalayam,4867,313637,247132,37.6,14.3,92.4,7,7,Delayed
2025-11-28,Annur,18812,118746,328342,25.6,48.7,63.1,8,7,No Supply
2025-11-28,Mettupalayam Road,11143,215892,187361,25.7,111.1,89.0,32,11,No Supply
2025-11-28,PN Palayam,24069,242651,110151,23.7,54.0,59.4,2,7,Delayed
2025-11-28,Tatabad,24171,171296,100968,31.3,106.4,56.8,32,7,No Supply
2025-11-28,Lakshmi Mills,3700,235789,315585,38.8,64.4,72.9,16,4,Low Pressure
2025-11-28,Five Roads,24864,61057,313161,31.1,64.5,84.1,8,1,Normal
2025-11-28,Puliakulam,5006,211728,210783,29.8,125.1,92.5,18,5,Delayed
2025-11-28,Udayampalayam,7776,219849,246482,24.9,52.3,84.2,31,3,Delayed
2025-11-28,Ramanathapuram,22877,91293,197767,36.5,71.7,86.6,3,6,No Supply
2025-11-28,Trichy Road,3389,171803,187495,34.9,57.9,76.3,1,7,Delayed
2025-11-28,Peedampalli,5159,319039,81001,25.6,93.4,73.8,17,7,Normal
2025-11-28,Kovilpalayam,12537,70489,216921,36.3,9.6,72.1,9,8,Delayed
2025-11-28,Idigarai,20145,249304,329159,33.4,2.7,80.5,7,5,Normal
2025-11-28,NGGO Colony,9162,108304,100699,31.5,27.0,59.7,0,7,No Supply
2025-11-28,Sitra,18216,334407,179651,32.3,75.5,83.7,17,0,No Supply
2025-11-28,Vilangudi,22283,339678,159132,26.5,82.1,77.5,25,6,Normal
2025-11-28,Edayarpalayam,7244,220557,224864,37.8,112.0,49.4,28,10,Low Pressure
2025-11-28,Karumathampatti,5895,85544,123039,24.0,62.9,80.9,16,7,No Supply
2025-11-28,Kovaipudur,18523,332419,199653,32.2,131.9,83.2,2,9,Low Pressure
2025-11-28,Telungupalayam,18036,273860,294422,25.8,114.3,91.8,8,9,Normal
2025-11-28,Sivanandhapuram,4513,290138,252719,25.5,73.1,57.9,21,9,Delayed
2025-11-28,Appanaickenpatti,19276,257244,268542,35.5,16.1,56.3,11,11,Low Pressure
2025-11-28,Vadavalli West,3008,277844,91239,37.8,119.1,85.1,20,2,Delayed
2025-11-28,Kamarajar Road,14615,110725,151765,30.1,120.6,65.7,21,7,Low Pressure
2025-11-28,Red Fields,8636,226387,267123,26.6,52.6,68.3,25,7,Normal
2025-11-28,Bharathi Nagar,7657,258606,236211,32.0,45.1,70.1,26,9,Low Pressure
2025-11-28,Balaji Nagar,4406,324003,130544,32.4,72.4,57.6,32,10,Low Pressure
2025-11-28,Sri Ram Nagar,16837,173247,182457,33.3,124.4,74.2,24,10,No Supply
2025-11-28,Vivekananda Nagar,14368,65574,311671,22.9,126.6,48.0,24,7,Low Pressure
2025-11-28,Shanmuga Nagar,22048,159527,138928,23.0,127.6,48.6,16,0,Normal
2025-11-28,Subramaniyapuram,14694,156441,159012,29.2,108.7,58.6,18,3,No Supply
2025-11-28,Ram Nagar,23214,217268,319175,22.5,1.1,73.3,5,7,Normal
2025-11-28,Alagesan Road,19836,305257,319674,25.9,67.0,84.9,25,4,No Supply
2025-11-28,Nehru Nagar,12402,324707,171271,32.4,130.1,87.7,34,0,Normal
2025-11-28,Sowripalayam,6214,139257,106027,33.7,115.7,51.2,20,5,Normal
2025-11-28,Avarampalayam,22863,101626,113440,28.5,27.6,63.9,2,0,No Supply
2025-11-28,Chokkampudur,6221,170683,132390,29.4,119.4,77.4,16,4,Low Pressure
2025-11-28,Marudhamalai Road,8783,234672,191655,25.8,124.2,69.3,5,5,No Supply
2025-11-28,Thirumalayampalayam,13167,275701,156443,30.5,111.7,74.2,22,4,No Supply
2025-11-29,Gandhipuram,17978,191949,250589,37.9,4.3,87.6,5,1,Low Pressure
2025-11-29,RS Puram,14231,272775,177617,36.1,63.3,91.4,29,1,No Supply
2025-11-29,Saibaba Colony,18309,150213,241029,35.5,19.7,88.9,8,2,Normal
2025-11-29,Peelamedu,10124,309162,224450,34.2,78.2,51.2,22,4,Normal
2025-11-29,Ukkadam,23556,227045,231613,33.6,65.8,57.5,2,0,Delayed
2025-11-29,Singanallur,7817,231010,290246,22.7,128.9,53.5,23,4,Normal
2025-11-29,Ganapathy,11829,331080,228687,22.2,93.4,46.1,1,8,Low Pressure
2025-11-29,Saravanampatti,15062,210558,309158,37.9,127.1,71.5,31,8,Low Pressure
2025-11-29,Kalapatti,13325,141267,288751,22.6,59.6,91.5,13,3,Low Pressure
2025-11-29,Thudiyalur,16459,69407,107939,29.2,108.7,87.0,6,11,Normal
2025-11-29,Koundampalayam,22385,221574,204327,21.3,135.4,52.0,25,1,Delayed
2025-11-29,Vadavalli,9823,176665,145625,38.5,8.0,45.1,11,2,Normal
2025-11-29,Race Course,17931,230210,177890,29.9,73.3,77.6,26,11,Low Pressure
2025-11-29,Town Hall,12969,141716,86099,24.1,8.6,71.5,23,9,Low Pressure
2025-11-29,Sidhapudur,3751,194810,157725,38.6,44.2,69.8,17,5,No Supply
2025-11-29,Avinashi Road,9821,198474,279085,25.7,15.0,72.2,6,11,Delayed
2025-11-29,Ondipudur,14874,258770,279560,34.2,127.3,67.6,18,9,Delayed
2025-11-29,Hope College,20844,277024,185786,26.3,54.4,75.5,3,3,Low Pressure
2025-11-29,Chinniyampalayam,21600,289477,69913,31.0,134.6,52.9,15,3,Low Pressure
2025-11-29,Neelikonampalayam,13570,342108,180610,35.2,126.0,89.6,25,4,Low Pressure
2025-11-29,Podanur,15592,157162,235924,24.6,110.6,58.2,27,3,Delayed
2025-11-29,Kuniyamuthur,22478,311700,232942,35.8,7.5,90.0,32,2,Low Pressure
2025-11-29,Sundarapuram,6802,217448,134063,33.2,75.4,79.4,27,9,Normal
2025-11-29,Perur,20849,215545,328750,32.1,0.4,66.3,24,9,Low Pressure
2025-11-29,Madukkarai,6728,236416,167708,30.2,35.9,73.8,6,8,Normal
2025-11-29,Kurichi,19620,321127,288748,27.6,72.5,72.4,12,10,Delayed
2025-11-29,Kuniamuthur,4500,323966,159936,36.8,82.9,56.1,11,2,Low Pressure
2025-11-29,Malumichampatti,13607,97225,316851,28.8,48.4,48.0,27,7,Delayed
2025-11-29,Selvapuram,19307,282615,222620,21.5,135.6,82.8,12,6,No Supply
2025-11-29,Vellalore,20012,230864,106826,29.3,89.4,45.3,30,1,Normal
2025-11-29,Chettipalayam,15315,336944,296698,27.2,45.4,56.0,18,11,Delayed
2025-11-29,Irugur,22257,295768,296667,31.9,69.4,62.7,5,0,Low Pressure
2025-11-29,Sulur,4986,72174,146476,33.5,68.9,67.3,19,5,No Supply
2025-11-29,Nallampalayam,14476,293415,312534,31.9,61.4,94.3,13,3,Low Pressure
2025-11-29,Annur,6808,166882,154084,21.9,60.2,71.0,12,4,Delayed
2025-11-29,Mettupalayam Road,3295,321353,106952,28.3,15.8,59.1,25,4,Low Pressure
2025-11-29,PN Palayam,11193,67177,150705,34.5,71.9,86.7,19,11,Delayed
2025-11-29,Tatabad,22883,131061,287213,38.1,37.5,71.8,21,11,Delayed
2025-11-29,Lakshmi Mills,7436,239793,321668,27.0,29.0,63.2,7,7,No Supply
2025-11-29,Five Roads,7840,348458,242047,35.2,64.4,63.8,18,6,No Supply
2025-11-29,Puliakulam,18937,198215,250674,24.9,8.1,76.8,3,7,No Supply
2025-11-29,Udayampalayam,18506,344448,209277,30.7,4.6,56.6,16,0,Delayed
2025-11-29,Ramanathapuram,12873,319777,68793,33.6,68.8,55.4,11,10,Delayed
2025-11-29,Trichy Road,17221,135282,283993,37.0,35.1,63.4,20,1,Normal
2025-11-29,Peedampalli,22866,91943,157955,35.3,17.2,69.4,4,5,Low Pressure
2025-11-29,Kovilpalayam,17098,71638,209267,33.2,75.3,88.6,32,0,Delayed
2025-11-29,Idigarai,13480,295391,153462,21.3,129.0,81.3,27,4,No Supply
2025-11-29,NGGO Colony,18090,89969,329196,38.1,138.0,67.7,9,3,No Supply
2025-11-29,Sitra,9491,131070,107624,22.0,2.6,93.9,18,2,Normal
2025-11-29,Vilangudi,16437,309090,258731,26.9,20.3,75.5,28,3,Low Pressure
2025-11-29,Edayarpalayam,20248,137792,188542,30.0,33.8,54.1,5,2,No Supply
2025-11-29,Karumathampatti,15819,317936,175602,34.7,120.5,86.2,31,6,No Supply
2025-11-29,Kovaipudur,14991,154826,70364,25.3,62.7,74.4,25,8,Delayed
2025-11-29,Telungupalayam,17678,153653,325443,32.3,5.2,48.1,14,4,Delayed
2025-11-29,Sivanandhapuram,22705,164889,151117,26.5,16.1,78.8,23,5,Delayed
2025-11-29,Appanaickenpatti,11368,327979,116860,25.8,123.6,54.2,11,4,Low Pressure
2025-11-29,Vadavalli West,21814,291544,185956,28.4,42.7,93.3,6,11,Low Pressure
2025-11-29,Kamarajar Road,14766,246284,252221,32.4,116.5,76.2,8,7,No Supply
2025-11-29,Red Fields,18509,61510,261395,26.9,93.7,90.5,4,0,Low Pressure
2025-11-29,Bharathi Nagar,21522,110806,196642,24.5,6.2,67.0,21,9,Low Pressure
2025-11-29,Balaji Nagar,19914,61349,104669,24.5,57.7,51.6,13,6,Delayed
2025-11-29,Sri Ram Nagar,11898,346750,305029,33.8,46.2,66.1,28,3,Delayed
2025-11-29,Vivekananda Nagar,20820,138247,323937,26.3,12.1,49.7,17,5,Low Pressure
2025-11-29,Shanmuga Nagar,4843,292744,112961,28.7,10.8,90.1,21,11,Normal
2025-11-29,Subramaniyapuram,8085,78306,310718,21.8,82.5,82.0,9,2,No Supply
2025-11-29,Ram Nagar,19876,132715,302595,34.0,83.4,83.0,21,6,Normal
2025-11-29,Alagesan Road,14431,232944,76130,26.3,83.5,60.0,28,0,No Supply
2025-11-29,Nehru Nagar,19629,102599,286304,26.6,28.3,86.4,9,3,Delayed
2025-11-29,Sowripalayam,22584,248920,313827,21.7,133.6,94.6,12,9,Normal
2025-11-29,Avarampalayam,9277,316001,213392,23.8,132.8,60.1,4,11,Low Pressure
2025-11-29,Chokkampudur,23016,270058,177386,32.3,121.8,72.8,11,4,Low Pressure
2025-11-29,Marudhamalai Road,8327,66549,67491,26.5,112.1,90.9,33,8,Normal
2025-11-29,Thirumalayampalayam,4722,101230,327586,33.3,100.4,48.6,13,5,Low Pressure
2025-11-30,Gandhipuram,14269,173270,209415,21.7,118.4,56.1,0,1,Delayed
2025-11-30,RS Puram,8996,262454,186001,36.4,136.1,48.7,28,4,No Supply
2025-11-30,Saibaba Colony,4436,273359,124298,35.6,99.4,64.7,10,0,Low Pressure
2025-11-30,Peelamedu,6894,117344,276868,28.7,67.6,62.3,15,2,No Supply
2025-11-30,Ukkadam,11009,307933,153923,21.1,95.5,54.3,6,0,No Supply
2025-11-30,Singanallur,22311,286162,112417,33.0,45.9,53.4,33,1,No Supply
2025-11-30,Ganapathy,10399,168320,72860,24.3,73.4,80.7,27,1,Low Pressure
2025-11-30,Saravanampatti,15203,129699,57525,25.8,63.7,93.3,24,2,Normal
2025-11-30,Kalapatti,3528,117190,126959,28.4,92.4,50.2,24,0,No Supply
2025-11-30,Thudiyalur,8558,228195,174801,27.3,13.5,79.1,33,7,No Supply
2025-11-30,Koundampalayam,13983,205197,315019,34.0,103.5,59.4,9,8,Low Pressure
2025-11-30,Vadavalli,3378,214786,233865,38.2,76.2,76.3,11,0,No Supply
2025-11-30,Race Course,8190,173921,290599,21.4,118.3,85.4,9,4,No Supply
2025-11-30,Town Hall,9079,107656,304453,22.3,131.8,66.1,15,4,No Supply
2025-11-30,Sidhapudur,19112,332283,252138,27.7,59.3,69.9,9,7,No Supply
2025-11-30,Avinashi Road,13495,77380,143894,29.3,38.4,57.8,15,4,Low Pressure
2025-11-30,Ondipudur,8702,290258,55717,31.9,12.1,60.9,2,6,Normal
2025-11-30,Hope College,8255,112407,253712,31.9,2.6,63.1,27,3,Delayed
2025-11-30,Chinniyampalayam,7321,173175,281610,25.5,120.0,51.7,8,0,Normal
2025-11-30,Neelikonampalayam,20722,277396,241531,21.5,95.0,92.6,20,8,Low Pressure
2025-11-30,Podanur,23477,299074,58781,31.2,96.8,83.8,0,9,Delayed
2025-11-30,Kuniyamuthur,11385,62016,282554,24.6,83.2,77.9,20,6,No Supply
2025-11-30,Sundarapuram,16029,182126,132225,27.1,135.5,72.7,15,3,Low Pressure
2025-11-30,Perur,23782,317157,194728,27.7,73.0,47.3,12,1,Delayed
2025-11-30,Madukkarai,14671,154115,103333,30.9,106.1,63.0,4,4,Delayed
2025-11-30,Kurichi,21640,190311,217522,28.0,31.9,60.4,22,6,Delayed
2025-11-30,Kuniamuthur,22175,215117,150557,34.8,137.8,56.7,8,3,Low Pressure
2025-11-30,Malumichampatti,20778,93168,149467,33.5,123.2,92.2,13,6,Low Pressure
2025-11-30,Selvapuram,15065,131044,154532,27.8,11.5,46.8,17,5,Low Pressure
2025-11-30,Vellalore,10656,349085,54727,36.3,4.8,75.8,20,7,Delayed
2025-11-30,Chettipalayam,7697,88506,189317,28.4,61.6,61.8,14,3,Delayed
2025-11-30,Irugur,23100,327105,114330,28.3,23.5,92.4,31,10,Low Pressure
2025-11-30,Sulur,4574,238772,328079,21.7,87.0,52.5,27,8,Normal
2025-11-30,Nallampalayam,20468,120333,127141,33.0,76.4,48.8,6,0,Delayed
2025-11-30,Annur,5989,246922,58434,27.1,8.2,87.8,15,2,Normal
2025-11-30,Mettupalayam Road,10214,313014,260851,37.0,26.8,80.9,25,9,Normal
2025-11-30,PN Palayam,3797,345895,311263,35.7,34.2,73.4,32,9,Delayed
2025-11-30,Tatabad,6813,293348,232779,38.2,117.4,73.3,28,6,No Supply
2025-11-30,Lakshmi Mills,4214,269111,241517,34.5,115.0,46.0,18,1,No Supply
2025-11-30,Five Roads,3825,170089,216033,37.5,17.8,67.1,1,9,Delayed
2025-11-30,Puliakulam,10344,300468,193261,30.3,137.4,60.6,14,3,No Supply
2025-11-30,Udayampalayam,23124,285812,229511,23.4,54.1,88.0,29,6,Delayed
2025-11-30,Ramanathapuram,9387,279661,217900,32.0,31.3,72.1,16,6,No Supply
2025-11-30,Trichy Road,3458,280906,322769,33.8,97.8,49.0,28,11,No Supply
2025-11-30,Peedampalli,6135,89527,104747,33.9,12.2,61.9,3,4,Normal
2025-11-30,Kovilpalayam,6752,97175,326324,34.9,34.0,67.6,24,10,Low Pressure
2025-11-30,Idigarai,3611,330890,67241,26.8,19.6,58.3,13,1,No Supply
2025-11-30,NGGO Colony,8841,189390,174095,28.2,63.7,57.6,22,7,No Supply
2025-11-30,Sitra,12303,178271,170244,38.3,26.1,77.2,25,7,No Supply
2025-11-30,Vilangudi,4493,219879,220838,21.2,107.6,82.1,11,0,Delayed
2025-11-30,Edayarpalayam,11580,68419,74348,26.3,83.2,83.6,5,0,No Supply
2025-11-30,Karumathampatti,18221,176924,176661,38.4,130.5,84.9,18,3,Normal
2025-11-30,Kovaipudur,6644,114857,231742,31.2,60.6,74.6,33,6,Low Pressure
2025-11-30,Telungupalayam,23322,186635,203078,38.4,73.4,86.6,12,2,Delayed
2025-11-30,Sivanandhapuram,11047,263629,96065,24.6,117.5,70.2,34,9,Normal
2025-11-30,Appanaickenpatti,17134,129205,254396,29.5,115.4,64.4,29,8,No Supply
2025-11-30,Vadavalli West,16360,88335,318969,37.5,127.8,52.0,27,3,Delayed
2025-11-30,Kamarajar Road,17393,74544,264420,36.5,68.2,85.8,30,11,Normal
2025-11-30,Red Fields,24195,345836,188837,31.9,57.1,62.3,14,10,Normal
2025-11-30,Bharathi Nagar,6787,214317,290623,30.2,63.3,49.7,31,0,Delayed
2025-11-30,Balaji Nagar,14158,330557,325298,21.8,54.7,70.5,15,10,Low Pressure
2025-11-30,Sri Ram Nagar,9827,86294,258393,26.4,117.5,79.4,12,5,Low Pressure
2025-11-30,Vivekananda Nagar,11541,116596,229975,32.2,9.8,48.6,26,3,Delayed
2025-11-30,Shanmuga Nagar,7999,233791,118734,34.0,12.8,82.6,24,5,Delayed
2025-11-30,Subramaniyapuram,13173,201445,202148,34.7,99.5,56.0,1,4,Low Pressure
2025-11-30,Ram Nagar,8124,163922,231061,27.5,86.9,57.8,12,6,Normal
2025-11-30,Alagesan Road,9098,280495,272731,27.2,52.1,56.4,14,3,Delayed
2025-11-30,Nehru Nagar,13438,209642,299865,25.4,29.3,45.9,30,4,No Supply
2025-11-30,Sowripalayam,7050,303919,242867,36.3,106.7,45.4,28,0,No Supply
2025-11-30,Avarampalayam,22828,132215,253093,25.9,68.2,64.3,14,6,Normal
2025-11-30,Chokkampudur,13427,305769,248780,36.9,2.0,55.3,5,11,Low Pressure
2025-11-30,Marudhamalai Road,22604,124326,197788,35.3,81.9,52.3,15,5,Normal
2025-11-30,Thirumalayampalayam,11657,238801,122091,35.3,105.2,67.7,29,5,Delayed
2025-12-01,Gandhipuram,7774,117274,101745,22.4,116.4,82.6,15,7,Delayed
2025-12-01,RS Puram,21060,123986,252455,38.5,118.1,74.0,3,6,Low Pressure
2025-12-01,Saibaba Colony,23293,206391,108051,28.9,109.9,63.9,5,0,Normal
2025-12-01,Peelamedu,5121,294581,213547,34.3,112.9,60.0,7,7,No Supply
2025-12-01,Ukkadam,21183,121509,87137,29.7,69.0,63.8,21,3,Low Pressure
2025-12-01,Singanallur,6180,94128,261877,32.7,6.7,94.9,30,2,Delayed
2025-12-01,Ganapathy,16398,119097,154682,24.9,43.5,46.3,17,9,Low Pressure
2025-12-01,Saravanampatti,9973,141504,195704,39.0,84.5,79.9,17,7,Normal
2025-12-01,Kalapatti,18756,219023,264912,29.1,86.6,92.6,28,4,Delayed
2025-12-01,Thudiyalur,21479,135146,148307,25.8,81.0,84.6,30,8,Low Pressure
2025-12-01,Koundampalayam,8521,246661,60491,37.8,8.4,75.3,14,4,Low Pressure
2025-12-01,Vadavalli,5862,219942,177185,23.0,11.4,51.5,6,2,Normal
2025-12-01,Race Course,22446,200765,177194,37.5,106.3,72.0,32,0,Low Pressure
2025-12-01,Town Hall,9598,86713,120312,23.9,118.0,72.0,6,3,No Supply
2025-12-01,Sidhapudur,19701,274897,200760,38.7,76.1,73.6,18,4,Delayed
2025-12-01,Avinashi Road,13728,109414,149877,27.4,83.7,85.2,21,11,Low Pressure
2025-12-01,Ondipudur,19652,113013,221763,31.9,43.2,64.9,30,10,Low Pressure
2025-12-01,Hope College,13840,100829,61474,27.6,66.2,48.1,1,9,Low Pressure
2025-12-01,Chinniyampalayam,18991,245921,270820,31.1,65.2,64.5,34,3,Normal
2025-12-01,Neelikonampalayam,11924,201067,116315,25.2,22.1,65.3,11,10,No Supply
2025-12-01,Podanur,17185,138088,134131,34.0,10.9,58.2,6,2,No Supply
2025-12-01,Kuniyamuthur,3121,67166,85474,27.4,16.9,67.8,7,8,Low Pressure
2025-12-01,Sundarapuram,22390,180675,327397,36.4,24.6,80.7,21,8,Low Pressure
2025-12-01,Perur,23904,226216,183980,29.5,64.7,76.8,30,5,Delayed
2025-12-01,Madukkarai,12606,130849,121615,36.6,80.5,54.7,12,11,Delayed
2025-12-01,Kurichi,19540,167228,288621,34.5,110.9,75.0,23,8,Low Pressure
2025-12-01,Kuniamuthur,21738,344617,122606,33.3,34.6,62.6,9,1,Delayed
2025-12-01,Malumichampatti,5277,111589,112414,39.0,61.2,62.6,11,2,Normal
2025-12-01,Selvapuram,24012,265212,177291,23.8,103.3,61.6,1,2,Delayed
2025-12-01,Vellalore,23331,92936,137921,24.1,76.0,51.6,6,10,Low Pressure
2025-12-01,Chettipalayam,17920,177928,127598,24.7,45.6,86.5,16,9,Delayed
2025-12-01,Irugur,6060,235960,263746,24.1,50.5,46.1,28,2,Delayed
2025-12-01,Sulur,7556,347490,53020,36.4,82.5,62.2,32,1,No Supply
2025-12-01,Nallampalayam,7955,231792,131600,32.2,53.9,58.4,0,9,Delayed
2025-12-01,Annur,3444,289001,309411,34.5,98.5,63.5,26,7,Normal
2025-12-01,Mettupalayam Road,3895,155751,215725,25.8,88.7,62.0,20,5,Low Pressure
2025-12-01,PN Palayam,11603,273547,177140,30.8,122.4,93.4,17,8,Delayed
2025-12-01,Tatabad,4888,284091,81984,37.8,3.8,92.1,28,7,Low Pressure
2025-12-01,Lakshmi Mills,4020,202289,326481,27.7,19.5,81.9,2,7,Low Pressure
2025-12-01,Five Roads,9675,144938,160717,25.2,98.2,80.0,24,4,Delayed
2025-12-01,Puliakulam,5985,147318,81211,28.2,42.5,62.2,21,6,Low Pressure
2025-12-01,Udayampalayam,16580,262964,111251,31.5,51.5,45.7,13,11,Low Pressure
2025-12-01,Ramanathapuram,3530,317588,304579,26.1,34.9,67.8,22,5,No Supply
2025-12-01,Trichy Road,21058,252828,246445,22.5,77.8,91.4,9,0,No Supply
2025-12-01,Peedampalli,16787,207500,235076,28.6,126.9,56.8,4,8,Normal
2025-12-01,Kovilpalayam,21684,107121,191544,34.7,6.9,52.8,13,0,Low Pressure
2025-12-01,Idigarai,18580,133879,186230,25.0,118.9,64.5,34,8,Normal
2025-12-01,NGGO Colony,6967,76169,319283,26.0,11.0,85.6,16,2,Low Pressure
2025-12-01,Sitra,24297,194419,215322,29.4,15.6,70.7,13,8,No Supply
2025-12-01,Vilangudi,17994,309976,79098,21.4,53.7,57.5,10,6,Low Pressure
2025-12-01,Edayarpalayam,24662,166523,213391,29.3,120.3,76.1,33,6,Normal
2025-12-01,Karumathampatti,11108,165844,179956,28.9,90.8,79.5,31,6,Delayed
2025-12-01,Kovaipudur,12231,86894,249851,32.0,64.4,78.8,24,8,No Supply
2025-12-01,Telungupalayam,16853,288747,98628,23.8,98.0,49.9,2,9,Low Pressure
2025-12-01,Sivanandhapuram,18299,67606,187768,22.3,137.3,90.9,2,6,Low Pressure
2025-12-01,Appanaickenpatti,21976,295394,213288,21.5,44.3,60.6,20,3,Delayed
2025-12-01,Vadavalli West,16195,63239,108005,24.2,9.2,50.9,26,4,Delayed
2025-12-01,Kamarajar Road,5035,175164,310820,34.4,118.3,55.4,21,8,Delayed
2025-12-01,Red Fields,18739,184022,294376,29.5,62.8,57.8,20,10,Low Pressure
2025-12-01,Bharathi Nagar,8277,123303,280013,29.5,81.9,93.4,33,9,No Supply
2025-12-01,Balaji Nagar,22070,291821,175475,33.4,66.2,92.8,13,5,Normal
2025-12-01,Sri Ram Nagar,19529,278020,115376,37.0,87.8,55.9,3,1,Normal
2025-12-01,Vivekananda Nagar,18960,280901,265232,33.4,42.3,88.4,30,1,No Supply
2025-12-01,Shanmuga Nagar,13583,222533,134787,25.2,25.0,73.8,13,0,Delayed
2025-12-01,Subramaniyapuram,7577,132240,87634,24.0,9.6,50.9,25,9,No Supply
2025-12-01,Ram Nagar,3166,204102,216599,22.8,75.3,57.7,13,6,No Supply
2025-12-01,Alagesan Road,21537,155710,303292,23.4,92.7,79.0,5,2,Normal
2025-12-01,Nehru Nagar,13238,70304,187427,34.4,16.0,48.6,26,4,Delayed
2025-12-01,Sowripalayam,24222,232302,121423,33.9,70.5,54.3,21,5,Delayed
2025-12-01,Avarampalayam,16615,139868,67927,34.6,99.4,68.5,13,3,Delayed
2025-12-01,Chokkampudur,13448,184992,164839,28.7,57.1,71.9,31,3,Delayed
2025-12-01,Marudhamalai Road,10749,159255,65404,38.6,103.6,49.8,34,10,No Supply
2025-12-01,Thirumalayampalayam,23521,227164,236822,35.7,45.8,60.1,0,1,Delayed
2025-12-02,Gandhipuram,17503,159498,260296,32.3,4.4,93.4,25,6,Normal
2025-12-02,RS Puram,9750,65486,137315,24.0,108.4,87.5,33,9,No Supply
2025-12-02,Saibaba Colony,10424,215051,125528,24.6,40.6,50.5,4,7,Low Pressure
2025-12-02,Peelamedu,20894,285018,322288,27.5,136.3,72.2,0,10,Delayed
2025-12-02,Ukkadam,7735,186134,205541,32.8,79.6,57.0,29,1,Normal
2025-12-02,Singanallur,21394,101417,271315,33.2,27.1,52.6,11,7,Delayed
2025-12-02,Ganapathy,4825,252991,124904,35.1,105.1,66.3,4,6,Delayed
2025-12-02,Saravanampatti,16312,346602,224691,24.1,81.0,83.1,33,8,Low Pressure
2025-12-02,Kalapatti,20656,268254,268714,32.1,97.6,76.3,33,9,No Supply
